time,COM2_State,COM2_Current_Min,COM2_Current_Max,COM2_Current_Avg
1584769718,5,-0.0078125,0.0029296875,-0.00244140625
1584847487,5,-15.5,1.1953125,-0.00244140625
1584847545,5,-15.5,1.1953125,-0.00244140625
1584847607,5,-15.5,1.1953125,-0.00244140625
1584847665,5,-0.0068359375,0.001953125,-0.00244140625
1584847727,5,-0.0078125,0.001953125,-0.00244140625
1584847909,5,-0.0087890625,0.001953125,-0.00244140625
1584847967,5,-0.0087890625,0.0029296875,-0.00244140625
1584848024,5,-0.0087890625,0.0029296875,-0.00244140625
1584848087,5,-0.0087890625,0.0029296875,-0.00244140625
1584848144,5,-0.0087890625,0.0029296875,-0.00244140625
1584853365,5,-0.0087890625,0.0029296875,-0.00244140625
1584853547,5,-0.0078125,0.0,-0.00244140625
1584853605,5,-0.0078125,0.001953125,-0.00244140625
1584853667,5,-0.0078125,0.001953125,-0.00244140625
1584853725,5,-0.0078125,0.001953125,-0.00244140625
1584853787,5,-0.0078125,0.001953125,-0.00244140625
1584853845,5,-0.0078125,0.001953125,-0.00244140625
1584853907,5,-0.0078125,0.001953125,-0.00244140625
1584853969,5,-0.0078125,0.001953125,-0.00244140625
1584854027,5,-0.0078125,0.001953125,-0.00244140625
1584854085,5,-0.0078125,0.0029296875,-0.00244140625
1584854147,5,-0.0087890625,0.0029296875,-0.00244140625
1584854204,5,-0.0087890625,0.0029296875,-0.00244140625
1585016329,5,-1.1259765625,1.2265625,-0.00244140625
1585016387,5,-1.1259765625,1.2265625,-0.00244140625
1585016444,5,-1.1259765625,1.2265625,-0.00244140625
1585016507,On,-1.1259765625,1.623046875,0.18115234375
1585016564,On,-1.1259765625,3.48193359375,2.78857421875
1585016626,On,-1.1259765625,3.48193359375,2.9833984375
1585016684,On,-1.1259765625,3.48193359375,2.98583984375
1585016746,On,-1.1259765625,3.48193359375,2.99169921875
1585016809,On,-1.1259765625,3.48193359375,2.9970703125
1585016866,On,-1.1259765625,3.48193359375,3.00341796875
1585016929,On,-1.1259765625,3.48193359375,3.01123046875
1585022279,On,-1.1259765625,3.54052734375,2.9892578125
1585022284,On,-1.1259765625,3.54052734375,2.9912109375
1585022308,On,-1.1259765625,3.54052734375,2.994140625
1585022317,On,-1.1259765625,3.54052734375,2.99609375
1585022322,On,-1.1259765625,3.54052734375,3.0009765625
1585022370,On,-1.1259765625,3.54052734375,3.0068359375
1585022380,On,-1.1259765625,3.54052734375,3.0224609375
1585022505,On,-1.1259765625,3.54052734375,0.56982421875
1585022625,Off_Manual,-1.1259765625,3.54052734375,0.52001953125
1585022687,Off_Manual,-1.1259765625,3.54052734375,-0.00244140625
1585022807,Off_Manual,-1.1259765625,3.54052734375,-0.00244140625
1585022869,Off_Manual,-1.1259765625,3.54052734375,-0.00244140625
1587416114,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416177,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416239,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416296,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416359,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416416,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416479,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416536,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416599,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587416656,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587759798,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587759861,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587759923,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587759981,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587760038,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587760101,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587760158,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587760220,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587760278,Off_Manual,-16.0,15.9990234375,-0.00244140625
1587760345,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266533,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266590,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266653,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266710,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266772,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266830,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266892,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588266950,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588267012,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588267070,Off_Manual,-16.0,15.9990234375,-0.00244140625
1588267132,Off_Manual,-16.0,15.9990234375,-0.00244140625
