time,SPAM_Off_X_MTQ_Z,SPAM_Off_Y_MTQ_X,SPAM_Off_Y_MTQ_Y,SPAM_Off_Y_MTQ_Z
1586373779,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373836,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373908,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373966,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586374210,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586378999,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379057,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379128,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379186,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379244,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379301,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379359,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379416,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379488,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379546,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379603,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379675,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379718,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379790,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586379905,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586380020,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586380078,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586383328,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586383385,2.808219178082192,6.36986301369863,-4.438356164383562,-0.547945205479452
1586385010,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385068,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385125,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385183,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385240,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385312,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385370,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385427,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385485,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385543,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385600,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385658,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385729,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385787,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385845,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586385960,6.095890410958904,4.767123287671233,-3.191780821917808,1.6986301369863013
1586391007,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391065,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391137,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391180,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391237,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391309,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391367,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391424,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391482,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391539,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391597,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391669,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391726,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586391784,-0.4794520547945205,2.2465753424657535,-6.219178082191781,4.095890410958904
1586395739,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586395796,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586395868,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586395926,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586395983,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586396817,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586396889,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586396947,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397004,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397062,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397119,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397191,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397249,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397306,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397364,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397421,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397479,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397537,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397608,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397666,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586397723,0.6164383561643836,0.8767123287671232,-5.904109589041096,7.794520547945205
1586401621,-1.2602739726027397,-2.4246575342465753,-1.2328767123287672,2.3424657534246576
1586401808,-1.2602739726027397,-2.4246575342465753,-1.2328767123287672,2.3424657534246576
1586401865,-1.2602739726027397,-2.4246575342465753,-1.2328767123287672,2.3424657534246576
1586402584,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586402642,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586402699,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586402757,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586402829,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586402886,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586402944,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586403001,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586403117,2.410958904109589,1.5753424657534247,-0.410958904109589,1.1232876712328768
1586419569,0.4794520547945205,2.6986301369863015,-6.410958904109589,4.410958904109589
1586419684,0.4794520547945205,2.6986301369863015,-6.410958904109589,4.410958904109589
1586419741,0.4794520547945205,2.6986301369863015,-6.410958904109589,4.410958904109589
1586423941,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586423998,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586425379,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586425508,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586425566,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586425623,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586425681,2.958904109589041,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586429708,5.054794520547945,-0.2054794520547945,-4.095890410958904,3.9452054794520546
1586431390,5.054794520547945,4.164383561643835,-3.8219178082191783,-1.3424657534246576
1586431448,5.054794520547945,4.164383561643835,-3.8219178082191783,-1.3424657534246576
1586431505,5.054794520547945,4.164383561643835,-3.8219178082191783,-1.3424657534246576
1586432339,5.054794520547945,4.164383561643835,-3.8219178082191783,-1.3424657534246576
1586432397,5.054794520547945,4.164383561643835,-3.8219178082191783,-1.3424657534246576
1586435647,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586435705,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586435762,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586435820,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586435877,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586435949,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586438049,4.095890410958904,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586438106,0.4794520547945205,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586438164,0.4794520547945205,-0.4794520547945205,-6.397260273972603,3.219178082191781
1586438279,0.4794520547945205,3.6575342465753424,-10.0,3.219178082191781
1586438351,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586441400,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586441457,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586441529,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
1586441587,0.4794520547945205,3.6575342465753424,-10.0,-0.7808219178082192
