time,Accumulated_Charge_Min,Accumulated_Charge_Max,Accumulated_Charge_Avg
1584166053,20.6834716796875,25.617594401041668,24.786824544270832
1584166115,20.6834716796875,25.617594401041668,24.698282877604168
1584166173,20.6834716796875,25.617594401041668,24.602132161458332
1584166235,20.6834716796875,25.617594401041668,24.504597981770832
1584166293,20.6834716796875,25.617594401041668,24.4146728515625
1584166355,20.6834716796875,25.617594401041668,24.326131184895832
1584166413,20.6834716796875,25.617594401041668,24.2362060546875
1584166475,20.6834716796875,25.617594401041668,24.14697265625
1584171937,20.6834716796875,27.088907877604168,25.787760416666668
1584171994,20.6834716796875,27.088907877604168,25.699910481770832
1584172056,20.6834716796875,27.088907877604168,25.610677083333332
1584172114,20.6834716796875,27.088907877604168,25.520751953125
1584172176,20.6834716796875,27.088907877604168,25.4315185546875
1584172234,20.6834716796875,27.088907877604168,25.341593424479168
1584172296,20.6834716796875,27.088907877604168,25.252360026041668
1584172354,20.6834716796875,27.088907877604168,25.162434895833332
1584172416,20.6834716796875,27.088907877604168,25.073201497395832
1584172474,20.6834716796875,27.088907877604168,24.9832763671875
1584172536,20.6834716796875,27.088907877604168,24.89404296875
1584172593,20.6834716796875,27.088907877604168,24.804117838541668
1584172713,20.6834716796875,27.088907877604168,24.624959309895832
1584177756,20.6834716796875,27.223795572916668,25.777384440104168
1584177813,20.6834716796875,27.223795572916668,25.6929931640625
1584177875,20.6834716796875,27.223795572916668,25.6058349609375
1584177933,20.6834716796875,27.223795572916668,25.517293294270832
1584177995,20.6834716796875,27.223795572916668,25.428059895833332
1584178053,20.6834716796875,27.223795572916668,25.339518229166668
1584178115,20.6834716796875,27.223795572916668,25.2509765625
1584178177,20.6834716796875,27.223795572916668,25.167277018229168
1584178235,20.6834716796875,27.223795572916668,25.0849609375
1584178297,20.6834716796875,27.223795572916668,25.002644856770832
1584178355,20.6834716796875,27.223795572916668,24.919637044270832
1584178417,20.6834716796875,27.223795572916668,24.837320963541668
1584178475,20.6834716796875,27.223795572916668,24.7550048828125
1584183695,20.6834716796875,28.611409505208332,26.8052978515625
1584183753,20.6834716796875,28.611409505208332,26.722981770833332
1584183815,20.6834716796875,28.611409505208332,26.6351318359375
1584183877,20.6834716796875,28.611409505208332,26.545206705729168
1584183935,20.6834716796875,28.611409505208332,26.455281575520832
1584183997,20.6834716796875,28.611409505208332,26.366048177083332
1584184055,20.6834716796875,28.611409505208332,26.276814778645832
1584184117,20.6834716796875,28.611409505208332,26.187581380208332
1584184175,20.6834716796875,28.611409505208332,26.206949869791668
1584184237,20.6834716796875,28.611409505208332,26.32177734375
1584184294,20.6834716796875,28.611409505208332,26.42138671875
1584184357,20.6834716796875,28.611409505208332,26.532063802083332
1584184414,20.6834716796875,28.611409505208332,26.675252278645832
1584250416,20.6834716796875,28.611409505208332,26.785929361979168
1584250473,20.6834716796875,29.5238037109375,22.840291341145832
1584250536,20.6834716796875,29.5238037109375,22.751749674479168
1584250593,20.6834716796875,29.5238037109375,22.662516276041668
1584250655,20.6834716796875,29.5238037109375,22.572591145833332
1584250713,20.6834716796875,29.5238037109375,22.482666015625
1584250775,20.6834716796875,29.5238037109375,22.392740885416668
1584250833,20.6834716796875,29.5238037109375,22.302815755208332
1584250895,20.6834716796875,29.5238037109375,22.213582356770832
1584250953,20.6834716796875,29.5238037109375,22.1236572265625
1584251015,20.6834716796875,29.5238037109375,22.033732096354168
1584251077,20.6834716796875,29.5238037109375,21.944498697916668
1584251135,20.6834716796875,29.5238037109375,21.854573567708332
1584256369,20.6834716796875,29.5238037109375,21.674723307291668
1584256417,20.6834716796875,29.5238037109375,22.753824869791668
1584256474,20.6834716796875,29.5238037109375,22.663899739583332
1584256537,20.6834716796875,29.5238037109375,22.578125
1584256594,20.6834716796875,29.5238037109375,22.489583333333332
1584256657,20.6834716796875,29.5238037109375,22.400349934895832
1584256714,20.6834716796875,29.5238037109375,22.3104248046875
1584256776,20.6834716796875,29.5238037109375,22.220499674479168
1584256834,20.6834716796875,29.5238037109375,22.130574544270832
1584256896,20.6834716796875,29.5238037109375,22.041341145833332
1584257016,20.6834716796875,29.5238037109375,21.861490885416668
1584267995,20.666178385416668,29.5238037109375,20.8038330078125
1584268056,20.666178385416668,29.5238037109375,20.721516927083332
1584268113,20.5921630859375,29.5238037109375,20.6357421875
1584268175,20.501546223958332,29.5238037109375,20.5465087890625
1584268233,20.412312825520832,29.5238037109375,20.456583658854168
1584268295,20.3223876953125,29.5238037109375,20.366658528645832
1584268353,20.232462565104168,29.5238037109375,20.2767333984375
1584268415,20.149454752604168,29.5238037109375,20.190266927083332
1584268473,20.067138671875,29.5238037109375,20.107950846354168
1584268535,19.984130859375,29.5238037109375,20.024943033854168
1584268593,19.902506510416668,29.5238037109375,19.943318684895832
1584268655,19.819498697916668,29.5238037109375,19.860310872395832
1584268717,19.781453450520832,29.5238037109375,19.791829427083332
1584334893,19.781453450520832,29.5238037109375,27.847737630208332
1584334956,19.781453450520832,29.5238037109375,27.7640380859375
1584335013,19.781453450520832,29.5238037109375,27.675496419270832
1584335076,19.781453450520832,29.5238037109375,27.5855712890625
1584335133,19.781453450520832,29.5238037109375,27.496337890625
1584335196,19.781453450520832,29.5238037109375,27.406412760416668
1584335253,19.781453450520832,29.5238037109375,27.317179361979168
1584335316,19.781453450520832,29.5238037109375,27.227254231770832
1584335373,19.781453450520832,29.5238037109375,27.138020833333332
1584335435,19.781453450520832,29.5238037109375,27.048095703125
1584335493,19.781453450520832,29.5238037109375,26.9588623046875
1584340717,19.781453450520832,29.5238037109375,25.127156575520832
1584340775,19.781453450520832,29.5238037109375,25.044840494791668
1584340837,19.781453450520832,29.5238037109375,24.956990559895832
1584340894,19.781453450520832,29.5238037109375,24.8670654296875
1584340957,19.781453450520832,29.5238037109375,24.777140299479168
1584341077,19.781453450520832,29.5238037109375,24.597981770833332
1584341134,19.781453450520832,29.5238037109375,24.508748372395832
