time,Status,Control,Last_Charge_Time
1580833820,0x0,0x0,0.0
1580833877,0x0,0x0,0.0
1580833949,0x0,0x0,0.0
1580835085,0x0,0x0,0.0
1580835143,0x0,0x0,0.0
1580837300,0x0,0x0,0.0
1580837357,0x0,0x0,0.0
1580837429,0x0,0x0,0.0
1580837487,0x0,0x0,0.0
1580837544,0x0,0x0,0.0
1580837602,0x0,0x0,0.0
1580837659,0x0,0x0,0.0
1580837717,0x0,0x0,0.0
1580837789,0x0,0x0,0.0
1580837846,0x0,0x0,0.0
1580837961,0x0,0x0,0.0
1580838378,0x0,0x0,0.0
1580838450,0x0,0x0,0.0
1580838508,0x0,0x0,0.0
1580838565,0x0,0x0,0.0
1580838623,0x0,0x0,0.0
1580838680,0x0,0x0,0.0
1580838738,0x0,0x0,0.0
1580838810,0x0,0x0,0.0
1580838867,0x0,0x0,0.0
1580838925,0x0,0x0,0.0
1580838982,0x0,0x0,0.0
1580839040,0x0,0x0,0.0
1580839097,0x0,0x0,0.0
1580843181,0x0,0x0,0.0
1580843239,0x0,0x0,0.0
1580843296,0x0,0x0,0.0
1580843368,0x0,0x0,0.0
1580843426,0x0,0x0,0.0
1580843483,0x0,0x0,0.0
1580843541,0x0,0x0,0.0
1580843599,0x0,0x0,0.0
1580843670,0x0,0x0,0.0
1580843728,0x0,0x0,0.0
1580843785,0x0,0x0,0.0
1580843843,0x0,0x0,0.0
1580843901,0x0,0x0,0.0
1580844203,0x0,0x0,0.0
1580844318,0x0,0x0,0.0
1580844389,0x0,0x0,0.0
1580844447,0x0,0x0,0.0
1580844505,0x0,0x0,0.0
1580844562,0x0,0x0,0.0
1580844620,0x0,0x0,0.0
1580847151,0x0,0x0,0.0
1580848761,0x0,0x0,0.0
1580848891,0x0,0x0,0.0
1580848948,0x0,0x0,0.0
1580849006,0x0,0x0,0.0
1580849063,0x0,0x0,0.0
1580849121,0x0,0x0,0.0
1580849178,0x0,0x0,0.0
1580849250,0x0,0x0,0.0
1580849308,0x0,0x0,0.0
1580849365,0x0,0x0,0.0
1580849423,0x0,0x0,0.0
1580849480,0x0,0x0,0.0
1580849538,0x0,0x0,0.0
1580849610,0x0,0x0,0.0
1580849667,0x0,0x0,0.0
1580849725,0x0,0x0,0.0
1580849782,0x0,0x0,0.0
1580852788,0x0,0x0,0.0
1580852961,0x0,0x0,0.0
1580854528,0x0,0x0,0.0
1580854643,0x0,0x0,0.0
1580854701,0x0,0x0,0.0
1580854758,0x0,0x0,0.0
1580854830,0x0,0x0,0.0
1580854888,0x0,0x0,0.0
1580854945,0x0,0x0,0.0
1580855003,0x0,0x0,0.0
1580855060,0x0,0x0,0.0
1580855118,0x0,0x0,0.0
1580855190,0x0,0x0,0.0
1580855247,0x0,0x0,0.0
1580855305,0x0,0x0,0.0
1580855362,0x0,0x0,0.0
1580855420,0x0,0x0,0.0
1580855477,0x0,0x0,0.0
1580855549,0x0,0x0,0.0
1580855607,0x0,0x0,0.0
1580855664,0x0,0x0,0.0
1580858727,0x0,0x0,0.0
1580858785,0x0,0x0,0.0
1580858842,0x0,0x0,0.0
1580858900,0x0,0x0,0.0
1580860525,0x0,0x0,0.0
1580860582,0x0,0x0,0.0
1580860640,0x0,0x0,0.0
1580860697,0x0,0x0,0.0
1580860769,0x0,0x0,0.0
1580860827,0x0,0x0,0.0
1580860884,0x0,0x0,0.0
1580860942,0x0,0x0,0.0
1580860999,0x0,0x0,0.0
1580861057,0x0,0x0,0.0
1580861129,0x0,0x0,0.0
1580861186,0x0,0x0,0.0
1580861244,0x0,0x0,0.0
1580861301,0x0,0x0,0.0
1580861359,0x0,0x0,0.0
1580861431,0x0,0x0,0.0
1580861488,0x0,0x0,0.0
1580861546,0x0,0x0,0.0
1580861603,0x0,0x0,0.0
1580866407,0x0,0x0,0.0
1580866464,0x0,0x0,0.0
1580866522,0x0,0x0,0.0
1580866579,0x0,0x0,0.0
1580866637,0x0,0x0,0.0
1580866709,0x0,0x0,0.0
1580866766,0x0,0x0,0.0
1580866824,0x0,0x0,0.0
1580866881,0x0,0x0,0.0
1580866939,0x0,0x0,0.0
1580867011,0x0,0x0,0.0
1580867068,0x0,0x0,0.0
1580867126,0x0,0x0,0.0
1580867183,0x0,0x0,0.0
1580867241,0x0,0x0,0.0
1580867298,0x0,0x0,0.0
1580867370,0x0,0x0,0.0
1580867428,0x0,0x0,0.0
1580867485,0x0,0x0,0.0
1580868089,0x0,0x0,0.0
1580868204,0x0,0x0,0.0
1580868262,0x0,0x0,0.0
1580868319,0x0,0x0,0.0
1580870491,0x0,0x0,0.0
1580870548,0x0,0x0,0.0
1580870606,0x0,0x0,0.0
1580870663,0x0,0x0,0.0
1580870721,0x0,0x0,0.0
1580871080,0x0,0x0,0.0
1580871138,0x0,0x0,0.0
1580871210,0x0,0x0,0.0
1580871267,0x0,0x0,0.0
1580871325,0x0,0x0,0.0
1580871382,0x0,0x0,0.0
1580871440,0x0,0x0,0.0
1580871497,0x0,0x0,0.0
1580871569,0x0,0x0,0.0
1580871627,0x0,0x0,0.0
1580871684,0x0,0x0,0.0
1580872346,0x0,0x0,0.0
1580872403,0x0,0x0,0.0
1580872461,0x0,0x0,0.0
1580872518,0x0,0x0,0.0
1580872590,0x0,0x0,0.0
1580872648,0x0,0x0,0.0
1580872705,0x0,0x0,0.0
1580872763,0x0,0x0,0.0
1580872820,0x0,0x0,0.0
1580872878,0x0,0x0,0.0
1580873957,0x0,0x0,0.0
1580874086,0x0,0x0,0.0
1580876488,0x0,0x0,0.0
1580876603,0x0,0x0,0.0
1580877077,0x0,0x0,0.0
1580877149,0x0,0x0,0.0
1580877207,0x0,0x0,0.0
1580877264,0x0,0x0,0.0
1580877322,0x0,0x0,0.0
1580877379,0x0,0x0,0.0
1580878285,0x0,0x0,0.0
1580878343,0x0,0x0,0.0
1580878400,0x0,0x0,0.0
1580878458,0x0,0x0,0.0
1580878530,0x0,0x0,0.0
1580878587,0x0,0x0,0.0
1580880083,0x0,0x0,0.0
1580880140,0x0,0x0,0.0
1580882067,0x0,0x0,0.0
1580882125,0x0,0x0,0.0
1580882182,0x0,0x0,0.0
1580882240,0x0,0x0,0.0
1580882297,0x0,0x0,0.0
1580882427,0x0,0x0,0.0
1580882484,0x0,0x0,0.0
1580882542,0x0,0x0,0.0
1580883031,0x0,0x0,0.0
1580883088,0x0,0x0,0.0
1580883146,0x0,0x0,0.0
1580883203,0x0,0x0,0.0
1580883261,0x0,0x0,0.0
1580889143,0x0,0x0,0.0
1580889330,0x0,0x0,0.0
1580889387,0x0,0x0,0.0
1580889445,0x0,0x0,0.0
1580893888,0x0,0x0,0.0
1580894061,0x0,0x0,0.0
1580895024,0x0,0x0,0.0
1580895082,0x0,0x0,0.0
1580895197,0x0,0x0,0.0
1580895269,0x0,0x0,0.0
1580899641,0x0,0x0,0.0
1580899770,0x0,0x0,0.0
1580899943,0x0,0x0,0.0
1580900000,0x0,0x0,0.0
1580900058,0x0,0x0,0.0
1580900130,0x0,0x0,0.0
1580900777,0x0,0x0,0.0
1580900849,0x0,0x0,0.0
1580900906,0x0,0x0,0.0
1580900964,0x0,0x0,0.0
1580901021,0x0,0x0,0.0
1580901079,0x0,0x0,0.0
1580901151,0x0,0x0,0.0
1580901208,0x0,0x0,0.0
1580901266,0x0,0x0,0.0
1580903667,0x0,0x0,0.0
1580903725,0x0,0x0,0.0
1580903840,0x0,0x0,0.0
1580903897,0x0,0x0,0.0
1580903969,0x0,0x0,0.0
1580904027,0x0,0x0,0.0
1580904084,0x0,0x0,0.0
1580904142,0x0,0x0,0.0
1580904199,0x0,0x0,0.0
1580905278,0x0,0x0,0.0
1580905407,0x0,0x0,0.0
1580905465,0x0,0x0,0.0
1580905522,0x0,0x0,0.0
1580905637,0x0,0x0,0.0
1580905767,0x0,0x0,0.0
1580905824,0x0,0x0,0.0
1580905939,0x0,0x0,0.0
1580907507,0x0,0x0,0.0
1580907564,0x0,0x0,0.0
1580907622,0x0,0x0,0.0
1580907679,0x0,0x0,0.0
1580907737,0x0,0x0,0.0
1580907809,0x0,0x0,0.0
1580907866,0x0,0x0,0.0
1580907981,0x0,0x0,0.0
1580911045,0x0,0x0,0.0
1580911102,0x0,0x0,0.0
1580911160,0x0,0x0,0.0
1580911217,0x0,0x0,0.0
1580911289,0x0,0x0,0.0
1580911347,0x0,0x0,0.0
1580911404,0x0,0x0,0.0
1580911462,0x0,0x0,0.0
1580911519,0x0,0x0,0.0
1580911649,0x0,0x0,0.0
1580911706,0x0,0x0,0.0
1580911764,0x0,0x0,0.0
1580911879,0x0,0x0,0.0
1580912238,0x0,0x0,0.0
1580912310,0x0,0x0,0.0
1580912425,0x0,0x0,0.0
1580913389,0x0,0x0,0.0
1580913504,0x0,0x0,0.0
1580913561,0x0,0x0,0.0
1580913619,0x0,0x0,0.0
1580913691,0x0,0x0,0.0
1580916926,0x0,0x0,0.0
1580916984,0x0,0x0,0.0
1580917041,0x0,0x0,0.0
1580917099,0x0,0x0,0.0
1580917171,0x0,0x0,0.0
1580917228,0x0,0x0,0.0
1580917286,0x0,0x0,0.0
1580917343,0x0,0x0,0.0
1580917401,0x0,0x0,0.0
1580917458,0x0,0x0,0.0
1580917530,0x0,0x0,0.0
1580917645,0x0,0x0,0.0
1580917703,0x0,0x0,0.0
1580917760,0x0,0x0,0.0
1580918177,0x0,0x0,0.0
1580918249,0x0,0x0,0.0
1580918307,0x0,0x0,0.0
1580918364,0x0,0x0,0.0
1580918479,0x0,0x0,0.0
1580918537,0x0,0x0,0.0
1580919443,0x0,0x0,0.0
1580919630,0x0,0x0,0.0
1580921730,0x0,0x0,0.0
1580921787,0x0,0x0,0.0
1580921845,0x0,0x0,0.0
1580921902,0x0,0x0,0.0
1580921960,0x0,0x0,0.0
1580922017,0x0,0x0,0.0
1580922089,0x0,0x0,0.0
1580922147,0x0,0x0,0.0
1580922204,0x0,0x0,0.0
1580922262,0x0,0x0,0.0
1580922319,0x0,0x0,0.0
1580922377,0x0,0x0,0.0
1580922449,0x0,0x0,0.0
1580922808,0x0,0x0,0.0
1580922866,0x0,0x0,0.0
1580922923,0x0,0x0,0.0
1580922981,0x0,0x0,0.0
1580923038,0x0,0x0,0.0
1580923110,0x0,0x0,0.0
1580923168,0x0,0x0,0.0
1580923225,0x0,0x0,0.0
1580923283,0x0,0x0,0.0
1580923340,0x0,0x0,0.0
1580923398,0x0,0x0,0.0
1580923470,0x0,0x0,0.0
1580923527,0x0,0x0,0.0
1580927539,0x0,0x0,0.0
1580927597,0x0,0x0,0.0
1580927669,0x0,0x0,0.0
1580927726,0x0,0x0,0.0
1580927784,0x0,0x0,0.0
1580927841,0x0,0x0,0.0
1580927899,0x0,0x0,0.0
1580927971,0x0,0x0,0.0
1580928028,0x0,0x0,0.0
1580928143,0x0,0x0,0.0
1580928201,0x0,0x0,0.0
1580928258,0x0,0x0,0.0
1580928747,0x0,0x0,0.0
1580928805,0x0,0x0,0.0
1580928862,0x0,0x0,0.0
1580928920,0x0,0x0,0.0
1580928978,0x0,0x0,0.0
1580929049,0x0,0x0,0.0
1580929107,0x0,0x0,0.0
1580929164,0x0,0x0,0.0
1580929280,0x0,0x0,0.0
1580933177,0x0,0x0,0.0
1580933249,0x0,0x0,0.0
1580933306,0x0,0x0,0.0
1580933364,0x0,0x0,0.0
1580933421,0x0,0x0,0.0
1580933479,0x0,0x0,0.0
1580933551,0x0,0x0,0.0
1580933608,0x0,0x0,0.0
1580933666,0x0,0x0,0.0
1580933723,0x0,0x0,0.0
1580933781,0x0,0x0,0.0
1580933838,0x0,0x0,0.0
1580933968,0x0,0x0,0.0
1580934025,0x0,0x0,0.0
1580934083,0x0,0x0,0.0
1580934140,0x0,0x0,0.0
1580934198,0x0,0x0,0.0
1580937203,0x0,0x0,0.0
1580937261,0x0,0x0,0.0
1580937318,0x0,0x0,0.0
1580937390,0x0,0x0,0.0
1580937448,0x0,0x0,0.0
1580937505,0x0,0x0,0.0
1580937563,0x0,0x0,0.0
1580937620,0x0,0x0,0.0
1580937678,0x0,0x0,0.0
1580938943,0x0,0x0,0.0
1580939001,0x0,0x0,0.0
1580939130,0x0,0x0,0.0
1580939188,0x0,0x0,0.0
1580939245,0x0,0x0,0.0
1580939303,0x0,0x0,0.0
1580939360,0x0,0x0,0.0
1580939418,0x0,0x0,0.0
1580939490,0x0,0x0,0.0
1580939547,0x0,0x0,0.0
1580939605,0x0,0x0,0.0
1580939663,0x0,0x0,0.0
1580939720,0x0,0x0,0.0
1580939778,0x0,0x0,0.0
1580939849,0x0,0x0,0.0
1580939907,0x0,0x0,0.0
1580939965,0x0,0x0,0.0
1580940022,0x0,0x0,0.0
1580940137,0x0,0x0,0.0
1580943085,0x0,0x0,0.0
1580943143,0x0,0x0,0.0
1580943200,0x0,0x0,0.0
1580943258,0x0,0x0,0.0
1580943330,0x0,0x0,0.0
1580943387,0x0,0x0,0.0
1580944883,0x0,0x0,0.0
1580944940,0x0,0x0,0.0
1580944998,0x0,0x0,0.0
1580945070,0x0,0x0,0.0
1580945127,0x0,0x0,0.0
1580945185,0x0,0x0,0.0
1580945242,0x0,0x0,0.0
1580945300,0x0,0x0,0.0
1580945357,0x0,0x0,0.0
1580945429,0x0,0x0,0.0
1580945487,0x0,0x0,0.0
1580945544,0x0,0x0,0.0
1580945602,0x0,0x0,0.0
1580945659,0x0,0x0,0.0
1580945717,0x0,0x0,0.0
1580945789,0x0,0x0,0.0
1580945846,0x0,0x0,0.0
1580945904,0x0,0x0,0.0
1580945961,0x0,0x0,0.0
1580946019,0x0,0x0,0.0
1580946091,0x0,0x0,0.0
1580950764,0x0,0x0,0.0
1580950880,0x0,0x0,0.0
1580950937,0x0,0x0,0.0
1580951009,0x0,0x0,0.0
1580951067,0x0,0x0,0.0
1580951124,0x0,0x0,0.0
1580951182,0x0,0x0,0.0
1580951239,0x0,0x0,0.0
1580951297,0x0,0x0,0.0
1580951369,0x0,0x0,0.0
1580951426,0x0,0x0,0.0
1580951484,0x0,0x0,0.0
1580951541,0x0,0x0,0.0
1580951599,0x0,0x0,0.0
1580951671,0x0,0x0,0.0
1580951728,0x0,0x0,0.0
1580951786,0x0,0x0,0.0
1580951843,0x0,0x0,0.0
1580951958,0x0,0x0,0.0
1580952620,0x0,0x0,0.0
1580952677,0x0,0x0,0.0
1580954964,0x0,0x0,0.0
1580955021,0x0,0x0,0.0
1580955079,0x0,0x0,0.0
1580955151,0x0,0x0,0.0
1580955510,0x0,0x0,0.0
1580955568,0x0,0x0,0.0
1580955683,0x0,0x0,0.0
1580955740,0x0,0x0,0.0
1580955798,0x0,0x0,0.0
1580955870,0x0,0x0,0.0
1580955927,0x0,0x0,0.0
1580955985,0x0,0x0,0.0
1580956042,0x0,0x0,0.0
1580956100,0x0,0x0,0.0
1580956704,0x0,0x0,0.0
1580956761,0x0,0x0,0.0
1580956819,0x0,0x0,0.0
1580956891,0x0,0x0,0.0
1580956948,0x0,0x0,0.0
1580957006,0x0,0x0,0.0
1580957063,0x0,0x0,0.0
1580957121,0x0,0x0,0.0
1580957178,0x0,0x0,0.0
1580957250,0x0,0x0,0.0
1580957308,0x0,0x0,0.0
1580957365,0x0,0x0,0.0
1580957423,0x0,0x0,0.0
1580957538,0x0,0x0,0.0
1580957610,0x0,0x0,0.0
1580960903,0x0,0x0,0.0
1580961147,0x0,0x0,0.0
1580961449,0x0,0x0,0.0
1580961507,0x0,0x0,0.0
1580961564,0x0,0x0,0.0
1580961622,0x0,0x0,0.0
1580961680,0x0,0x0,0.0
1580961809,0x0,0x0,0.0
1580961867,0x0,0x0,0.0
1580961924,0x0,0x0,0.0
1580961982,0x0,0x0,0.0
1580962586,0x0,0x0,0.0
1580962701,0x0,0x0,0.0
1580962830,0x0,0x0,0.0
1580962888,0x0,0x0,0.0
1580962945,0x0,0x0,0.0
1580963003,0x0,0x0,0.0
1580966483,0x0,0x0,0.0
1580966540,0x0,0x0,0.0
1580966598,0x0,0x0,0.0
1580966727,0x0,0x0,0.0
1580966785,0x0,0x0,0.0
1580966842,0x0,0x0,0.0
1580966900,0x0,0x0,0.0
1580967561,0x0,0x0,0.0
1580967619,0x0,0x0,0.0
1580967691,0x0,0x0,0.0
1580967748,0x0,0x0,0.0
1580967806,0x0,0x0,0.0
1580973443,0x0,0x0,0.0
1580973501,0x0,0x0,0.0
1580973558,0x0,0x0,0.0
1580973630,0x0,0x0,0.0
1580973688,0x0,0x0,0.0
1580973745,0x0,0x0,0.0
1580978304,0x0,0x0,0.0
1580978361,0x0,0x0,0.0
1580978419,0x0,0x0,0.0
1580978491,0x0,0x0,0.0
1580978548,0x0,0x0,0.0
1580978606,0x0,0x0,0.0
1580978663,0x0,0x0,0.0
1580979267,0x0,0x0,0.0
1580979325,0x0,0x0,0.0
1580979440,0x0,0x0,0.0
1580979497,0x0,0x0,0.0
1580979569,0x0,0x0,0.0
1580979627,0x0,0x0,0.0
1580979684,0x0,0x0,0.0
1580979742,0x0,0x0,0.0
1580979799,0x0,0x0,0.0
1580979857,0x0,0x0,0.0
1580984071,0x0,0x0,0.0
1580984128,0x0,0x0,0.0
1580984545,0x0,0x0,0.0
1580984603,0x0,0x0,0.0
1580985149,0x0,0x0,0.0
1580985207,0x0,0x0,0.0
1580985264,0x0,0x0,0.0
1580985322,0x0,0x0,0.0
1580985379,0x0,0x0,0.0
1580985437,0x0,0x0,0.0
1580985509,0x0,0x0,0.0
1580985566,0x0,0x0,0.0
1580985624,0x0,0x0,0.0
1580985681,0x0,0x0,0.0
1580988140,0x0,0x0,0.0
1580988270,0x0,0x0,0.0
1580988557,0x0,0x0,0.0
1580988629,0x0,0x0,0.0
1580988687,0x0,0x0,0.0
1580989650,0x0,0x0,0.0
1580989708,0x0,0x0,0.0
1580989765,0x0,0x0,0.0
1580989823,0x0,0x0,0.0
1580989881,0x0,0x0,0.0
1580989938,0x0,0x0,0.0
1580990010,0x0,0x0,0.0
1580990067,0x0,0x0,0.0
1580990183,0x0,0x0,0.0
1580990240,0x0,0x0,0.0
1580990369,0x0,0x0,0.0
1580990427,0x0,0x0,0.0
1580990485,0x0,0x0,0.0
1580994382,0x0,0x0,0.0
1580994439,0x0,0x0,0.0
1580995460,0x0,0x0,0.0
1580995590,0x0,0x0,0.0
1580995647,0x0,0x0,0.0
1580995705,0x0,0x0,0.0
1580995762,0x0,0x0,0.0
1580995820,0x0,0x0,0.0
1580995877,0x0,0x0,0.0
1580995949,0x0,0x0,0.0
1580996007,0x0,0x0,0.0
1580996064,0x0,0x0,0.0
1580996122,0x0,0x0,0.0
1580996179,0x0,0x0,0.0
1580996309,0x0,0x0,0.0
1580997977,0x0,0x0,0.0
1580998106,0x0,0x0,0.0
1580998164,0x0,0x0,0.0
1581000508,0x0,0x0,0.0
1581000566,0x0,0x0,0.0
1581000738,0x0,0x0,0.0
1581000810,0x0,0x0,0.0
1581001457,0x0,0x0,0.0
1581001529,0x0,0x0,0.0
1581001587,0x0,0x0,0.0
1581001644,0x0,0x0,0.0
1581001702,0x0,0x0,0.0
1581001759,0x0,0x0,0.0
1581001817,0x0,0x0,0.0
1581001889,0x0,0x0,0.0
1581002004,0x0,0x0,0.0
1581002119,0x0,0x0,0.0
1581003801,0x0,0x0,0.0
1581003988,0x0,0x0,0.0
1581004046,0x0,0x0,0.0
1581006088,0x0,0x0,0.0
1581006145,0x0,0x0,0.0
1581006203,0x0,0x0,0.0
1581006260,0x0,0x0,0.0
1581006318,0x0,0x0,0.0
1581006390,0x0,0x0,0.0
1581006447,0x0,0x0,0.0
1581006505,0x0,0x0,0.0
1581006562,0x0,0x0,0.0
1581006620,0x0,0x0,0.0
1581006677,0x0,0x0,0.0
1581006749,0x0,0x0,0.0
1581006807,0x0,0x0,0.0
1581006864,0x0,0x0,0.0
1581007281,0x0,0x0,0.0
1581007339,0x0,0x0,0.0
1581007411,0x0,0x0,0.0
1581007468,0x0,0x0,0.0
1581007526,0x0,0x0,0.0
1581007583,0x0,0x0,0.0
1581007641,0x0,0x0,0.0
1581007698,0x0,0x0,0.0
1581007770,0x0,0x0,0.0
1581007828,0x0,0x0,0.0
1581007885,0x0,0x0,0.0
1581007943,0x0,0x0,0.0
1581008000,0x0,0x0,0.0
1581008058,0x0,0x0,0.0
1581008489,0x0,0x0,0.0
1581008547,0x0,0x0,0.0
1581012027,0x0,0x0,0.0
1581012085,0x0,0x0,0.0
1581012142,0x0,0x0,0.0
1581012200,0x0,0x0,0.0
1581012257,0x0,0x0,0.0
1581012329,0x0,0x0,0.0
1581012387,0x0,0x0,0.0
1581012444,0x0,0x0,0.0
1581012502,0x0,0x0,0.0
1581012559,0x0,0x0,0.0
1581012689,0x0,0x0,0.0
1581013221,0x0,0x0,0.0
1581013278,0x0,0x0,0.0
1581013350,0x0,0x0,0.0
1581013408,0x0,0x0,0.0
1581013523,0x0,0x0,0.0
1581013580,0x0,0x0,0.0
1581013638,0x0,0x0,0.0
1581015867,0x0,0x0,0.0
1581015924,0x0,0x0,0.0
1581017722,0x0,0x0,0.0
1581017779,0x0,0x0,0.0
1581017837,0x0,0x0,0.0
1581017909,0x0,0x0,0.0
1581017966,0x0,0x0,0.0
1581018024,0x0,0x0,0.0
1581018081,0x0,0x0,0.0
1581018139,0x0,0x0,0.0
1581018211,0x0,0x0,0.0
1581018268,0x0,0x0,0.0
1581018326,0x0,0x0,0.0
1581018383,0x0,0x0,0.0
1581018441,0x0,0x0,0.0
1581018498,0x0,0x0,0.0
1581018570,0x0,0x0,0.0
1581018628,0x0,0x0,0.0
1581021619,0x0,0x0,0.0
1581021677,0x0,0x0,0.0
1581021749,0x0,0x0,0.0
1581021806,0x0,0x0,0.0
1581021864,0x0,0x0,0.0
1581021921,0x0,0x0,0.0
1581022166,0x0,0x0,0.0
1581023546,0x0,0x0,0.0
1581023661,0x0,0x0,0.0
1581023719,0x0,0x0,0.0
1581023791,0x0,0x0,0.0
1581023848,0x0,0x0,0.0
1581023906,0x0,0x0,0.0
1581023963,0x0,0x0,0.0
1581024021,0x0,0x0,0.0
1581024078,0x0,0x0,0.0
1581024150,0x0,0x0,0.0
1581024208,0x0,0x0,0.0
1581024265,0x0,0x0,0.0
1581024323,0x0,0x0,0.0
1581024380,0x0,0x0,0.0
1581024438,0x0,0x0,0.0
1581024510,0x0,0x0,0.0
1581024567,0x0,0x0,0.0
1581027386,0x0,0x0,0.0
1581027558,0x0,0x0,0.0
1581027630,0x0,0x0,0.0
1581027688,0x0,0x0,0.0
1581027745,0x0,0x0,0.0
1581027803,0x0,0x0,0.0
1581027860,0x0,0x0,0.0
1581027918,0x0,0x0,0.0
1581027990,0x0,0x0,0.0
1581029370,0x0,0x0,0.0
1581029428,0x0,0x0,0.0
1581029485,0x0,0x0,0.0
1581029543,0x0,0x0,0.0
1581029600,0x0,0x0,0.0
1581029658,0x0,0x0,0.0
1581029730,0x0,0x0,0.0
1581029787,0x0,0x0,0.0
1581029845,0x0,0x0,0.0
1581029902,0x0,0x0,0.0
1581029960,0x0,0x0,0.0
1581030017,0x0,0x0,0.0
1581030089,0x0,0x0,0.0
1581030147,0x0,0x0,0.0
1581030204,0x0,0x0,0.0
1581030262,0x0,0x0,0.0
1581030319,0x0,0x0,0.0
1581030377,0x0,0x0,0.0
1581030449,0x0,0x0,0.0
1581030506,0x0,0x0,0.0
1581030564,0x0,0x0,0.0
1581035310,0x0,0x0,0.0
1581035367,0x0,0x0,0.0
1581035425,0x0,0x0,0.0
1581035482,0x0,0x0,0.0
1581035540,0x0,0x0,0.0
1581035597,0x0,0x0,0.0
1581035669,0x0,0x0,0.0
1581035727,0x0,0x0,0.0
1581035784,0x0,0x0,0.0
1581035842,0x0,0x0,0.0
1581035899,0x0,0x0,0.0
1581035957,0x0,0x0,0.0
1581036029,0x0,0x0,0.0
1581036086,0x0,0x0,0.0
1581036144,0x0,0x0,0.0
1581036201,0x0,0x0,0.0
1581036259,0x0,0x0,0.0
1581036331,0x0,0x0,0.0
1581036388,0x0,0x0,0.0
1581039264,0x0,0x0,0.0
1581039983,0x0,0x0,0.0
1581040041,0x0,0x0,0.0
1581040098,0x0,0x0,0.0
1581040170,0x0,0x0,0.0
1581040228,0x0,0x0,0.0
1581040285,0x0,0x0,0.0
1581040343,0x0,0x0,0.0
1581040400,0x0,0x0,0.0
1581040458,0x0,0x0,0.0
1581040530,0x0,0x0,0.0
1581041249,0x0,0x0,0.0
1581041306,0x0,0x0,0.0
1581041364,0x0,0x0,0.0
1581041421,0x0,0x0,0.0
1581041479,0x0,0x0,0.0
1581041551,0x0,0x0,0.0
1581041608,0x0,0x0,0.0
1581041666,0x0,0x0,0.0
1581041723,0x0,0x0,0.0
1581041781,0x0,0x0,0.0
1581041839,0x0,0x0,0.0
1581041910,0x0,0x0,0.0
1581041968,0x0,0x0,0.0
1581042025,0x0,0x0,0.0
1581042083,0x0,0x0,0.0
1581042141,0x0,0x0,0.0
1581042198,0x0,0x0,0.0
1581042270,0x0,0x0,0.0
1581042745,0x0,0x0,0.0
1581042802,0x0,0x0,0.0
1581042917,0x0,0x0,0.0
1581042989,0x0,0x0,0.0
1581043219,0x0,0x0,0.0
1581045261,0x0,0x0,0.0
1581045319,0x0,0x0,0.0
1581045865,0x0,0x0,0.0
1581045923,0x0,0x0,0.0
1581045980,0x0,0x0,0.0
1581046038,0x0,0x0,0.0
1581046110,0x0,0x0,0.0
1581046167,0x0,0x0,0.0
1581046225,0x0,0x0,0.0
1581046282,0x0,0x0,0.0
1581046340,0x0,0x0,0.0
1581046397,0x0,0x0,0.0
1581046527,0x0,0x0,0.0
1581047001,0x0,0x0,0.0
1581047059,0x0,0x0,0.0
1581047188,0x0,0x0,0.0
1581047246,0x0,0x0,0.0
1581047303,0x0,0x0,0.0
1581047361,0x0,0x0,0.0
1581047418,0x0,0x0,0.0
1581047490,0x0,0x0,0.0
1581047548,0x0,0x0,0.0
1581051085,0x0,0x0,0.0
1581051143,0x0,0x0,0.0
1581051200,0x0,0x0,0.0
1581051258,0x0,0x0,0.0
1581051330,0x0,0x0,0.0
1581051977,0x0,0x0,0.0
1581052049,0x0,0x0,0.0
1581052106,0x0,0x0,0.0
1581052279,0x0,0x0,0.0
1581057025,0x0,0x0,0.0
1581057082,0x0,0x0,0.0
1581062777,0x0,0x0,0.0
1581062849,0x0,0x0,0.0
1581062906,0x0,0x0,0.0
1581062964,0x0,0x0,0.0
1581063021,0x0,0x0,0.0
1581063740,0x0,0x0,0.0
1581063798,0x0,0x0,0.0
1581064229,0x0,0x0,0.0
1581068429,0x0,0x0,0.0
1581068486,0x0,0x0,0.0
1581068544,0x0,0x0,0.0
1581068601,0x0,0x0,0.0
1581068788,0x0,0x0,0.0
1581068846,0x0,0x0,0.0
1581068903,0x0,0x0,0.0
1581068961,0x0,0x0,0.0
1581069622,0x0,0x0,0.0
1581069680,0x0,0x0,0.0
1581069737,0x0,0x0,0.0
1581069809,0x0,0x0,0.0
1581069924,0x0,0x0,0.0
1581069982,0x0,0x0,0.0
1581070039,0x0,0x0,0.0
1581070097,0x0,0x0,0.0
1581072743,0x0,0x0,0.0
1581072930,0x0,0x0,0.0
1581074066,0x0,0x0,0.0
1581074123,0x0,0x0,0.0
1581074181,0x0,0x0,0.0
1581074310,0x0,0x0,0.0
1581074368,0x0,0x0,0.0
1581074425,0x0,0x0,0.0
1581074483,0x0,0x0,0.0
1581074541,0x0,0x0,0.0
1581074598,0x0,0x0,0.0
1581074670,0x0,0x0,0.0
1581074727,0x0,0x0,0.0
1581074785,0x0,0x0,0.0
1581079890,0x0,0x0,0.0
1581080120,0x0,0x0,0.0
1581080178,0x0,0x0,0.0
1581080250,0x0,0x0,0.0
1581080307,0x0,0x0,0.0
1581080365,0x0,0x0,0.0
