time,Panel_3_Voltage_Avg,Panel_1_Current_Min,Panel_1_Current_Max,Panel_1_Current_Avg
1583569133,0.6960000000000001,-1.493316650390625,1.484344482421875,0.0
1583569195,0.6960000000000001,-1.493316650390625,1.484344482421875,0.0
1583569253,0.6920000000000001,-1.493316650390625,1.484344482421875,0.0
1583569315,0.6920000000000001,-1.493316650390625,1.484344482421875,0.0
1583569373,0.6960000000000001,-1.493316650390625,1.484344482421875,0.0
1583569435,0.6960000000000001,-1.493316650390625,1.484344482421875,0.0
1583569492,0.6920000000000001,-1.493316650390625,1.484344482421875,0.0
1583569555,0.6920000000000001,-1.493316650390625,1.484344482421875,0.0
1583997056,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997114,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997176,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997233,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997296,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997353,0.6880000000000001,-1.493316650390625,1.49981689453125,0.0
1583997416,0.6880000000000001,-1.493316650390625,1.49981689453125,0.0
1583997473,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997536,0.6960000000000001,-1.493316650390625,1.49981689453125,0.0
1583997593,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1583997655,0.6880000000000001,-1.493316650390625,1.49981689453125,0.0
1583997713,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584002993,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584003055,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584003113,0.6880000000000001,-1.493316650390625,1.49981689453125,0.0
1584003175,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584003233,0.6960000000000001,-1.493316650390625,1.49981689453125,0.0
1584003295,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584003352,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584003415,0.6920000000000001,-1.493316650390625,1.49981689453125,0.0
1584003472,0.7000000000000001,-1.493316650390625,1.49981689453125,0.0001373291015625
1584003535,0.704,-1.493316650390625,1.49981689453125,0.0
1584003592,0.7000000000000001,-1.493316650390625,1.49981689453125,9.1552734375e-05
1584003655,0.764,-1.493316650390625,1.49981689453125,0.0180816650390625
1584087514,0.684,-1.493316650390625,1.49981689453125,0.0
1584087576,0.6880000000000001,-1.493316650390625,1.49981689453125,0.0
1584087634,0.6960000000000001,-1.493316650390625,1.49981689453125,0.0
1584087696,0.708,-1.493316650390625,1.49981689453125,0.0
1584087754,0.712,-1.493316650390625,1.49981689453125,0.0
1584087816,0.716,-1.493316650390625,1.49981689453125,0.0
1584087874,0.72,-1.493316650390625,1.49981689453125,0.0
1584087936,0.72,-1.493316650390625,1.49981689453125,0.0
1584087994,0.716,-1.493316650390625,1.49981689453125,0.0
1584088056,0.72,-1.493316650390625,1.49981689453125,0.0
1584088113,0.72,-1.493316650390625,1.49981689453125,0.0
1584088176,0.712,-1.493316650390625,1.49981689453125,4.57763671875e-05
1584088233,0.6920000000000001,-1.493316650390625,1.49981689453125,0.00018310546875
1584099516,1.788,-0.0004119873046875,0.00018310546875,-9.1552734375e-05
1584099573,9.412,-0.0004119873046875,0.0004119873046875,0.0
1584099636,14.332,-0.0004119873046875,0.0004119873046875,0.0
1584099693,14.372,-0.0004119873046875,0.0004119873046875,4.57763671875e-05
1584099755,14.372,-0.0004119873046875,0.0005035400390625,4.57763671875e-05
1584099813,14.332,-0.0004119873046875,0.0005035400390625,9.1552734375e-05
1584099875,14.312000000000001,-0.0004119873046875,0.0005950927734375,0.0001373291015625
1584099933,14.304,-0.0004119873046875,0.0017852783203125,0.0007781982421875
1584099995,14.272,-0.0004119873046875,0.0025177001953125,0.00164794921875
1584105034,0.748,-0.0005035400390625,0.4416046142578125,0.0
1584105097,0.916,-0.0005035400390625,0.4416046142578125,0.0
1584105154,1.436,-0.0005035400390625,0.4416046142578125,0.0
1584105216,10.22,-0.0005035400390625,0.4416046142578125,0.0
1584105274,14.272,-0.0005035400390625,0.4416046142578125,9.1552734375e-05
1584105336,14.288,-0.0005035400390625,0.4416046142578125,9.1552734375e-05
1584105394,14.364,-0.0005035400390625,0.4416046142578125,4.57763671875e-05
1584105456,14.376,-0.0005035400390625,0.4416046142578125,4.57763671875e-05
1584105514,14.376,-0.0005035400390625,0.4416046142578125,4.57763671875e-05
1584105576,14.328000000000001,-0.0005035400390625,0.4416046142578125,0.00018310546875
1584105634,14.352,-0.0005035400390625,0.4416046142578125,0.00091552734375
1584165996,0.7000000000000001,-0.010528564453125,1.324676513671875,0.0
1584166053,0.712,-0.010528564453125,1.324676513671875,0.0
1584166115,0.708,-0.010528564453125,1.324676513671875,0.0
1584166173,0.704,-0.010528564453125,1.324676513671875,0.0
1584166235,0.6960000000000001,-0.010528564453125,1.324676513671875,0.0
1584166293,0.6920000000000001,-0.010528564453125,1.324676513671875,0.0
1584166355,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584166417,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584166475,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584171937,0.708,-0.010528564453125,1.324676513671875,0.0
1584171994,0.704,-0.010528564453125,1.324676513671875,0.0
1584172056,0.704,-0.010528564453125,1.324676513671875,0.0
1584172114,0.6920000000000001,-0.010528564453125,1.324676513671875,0.0
1584172176,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
1584172234,0.6880000000000001,-0.010528564453125,1.324676513671875,0.0
