time,Battery_Voltage_Avg,COM1_Current_Avg,Temperature_Avg
1581186758,6.758872088623047,0.31494140625,29.98
1581186822,6.748300338745117,0.31494140625,30.18
1581186886,6.748300338745117,0.314453125,30.46
1581186950,6.743014463806152,0.314453125,30.72
1581187014,6.762396005249023,0.3125,30.92
1581187078,6.765919921875,0.31396484375,30.94
1581187142,6.758872088623047,0.31396484375,31.0
1581187206,6.757110130310059,0.3134765625,31.3
1581187270,6.774729713439942,0.31103515625,31.47
1581187334,6.757110130310059,0.31103515625,31.53
1581187398,6.757110130310059,0.3125,31.84
1581187462,6.762396005249023,0.3115234375,31.98
1581187526,6.757110130310059,0.3115234375,32.25
1581187590,6.77649167175293,0.3076171875,32.35
1581187654,6.7641579635620115,0.31103515625,32.37
1581187718,6.758872088623047,0.3115234375,32.64
1581187782,6.77649167175293,0.310546875,32.54
1581187846,6.762396005249023,0.30810546875,32.7
1581187910,6.7641579635620115,0.3076171875,32.95
1581187974,6.769443838500976,0.31005859375,33.1
1581188038,6.74477642211914,0.30712890625,33.25
1581188102,6.765919921875,0.30908203125,33.39
1581188166,6.783539505004883,0.306640625,33.23
1581188230,6.783539505004883,0.30810546875,33.33
1581188294,6.780015588378906,0.30859375,33.52
1581188358,6.799397129821777,0.3076171875,33.83
1581188422,6.824064546203613,0.2822265625,34.15
1581188486,6.769443838500976,0.29052734375,33.98
1581188550,6.741252505493164,0.291015625,33.68
1581188614,6.725394880676269,0.26611328125,33.38
1581188678,6.711299214172363,0.26806640625,33.08
1581188742,6.70425138092041,0.26123046875,32.71
1581188806,6.69367963104248,0.30224609375,32.35
1581188870,6.688393756103515,0.30419921875,31.99
1581188934,6.684869839477539,0.30419921875,31.57
1581188998,6.683107881164551,0.3046875,31.23
1581189062,6.679583964538574,0.3046875,30.9
1581189126,6.679583964538574,0.30517578125,30.54
1581189190,6.677822006225586,0.3056640625,30.17
1581189254,6.676060047912598,0.3056640625,29.8
1581189318,6.674298089599609,0.30615234375,29.12
1581189382,6.674298089599609,0.306640625,28.74
1581189446,6.672536131286621,0.30615234375,28.4
1581189510,6.672536131286621,0.30615234375,28.09
1581189574,6.672536131286621,0.306640625,27.72
1581189638,6.6707741729736325,0.306640625,27.34
1581189702,6.6707741729736325,0.3076171875,26.99
1581189766,6.669012214660644,0.30712890625,26.64
1581189830,6.669012214660644,0.30712890625,26.28
1581189894,6.667250256347656,0.3076171875,25.96
1581189958,6.667250256347656,0.30810546875,25.6
1581190022,6.665488298034668,0.3076171875,25.28
1581190086,6.665488298034668,0.3076171875,24.98
1581190150,6.66372633972168,0.306640625,24.58
1581190214,6.669012214660644,0.3076171875,24.28
1581190278,6.732442713928222,0.27587890625,23.89
1581190342,6.720109005737305,0.29931640625,24.03
1581190406,6.734204672241211,0.2734375,24.39
1581190470,6.751824255371094,0.27294921875,24.3
1581190534,6.750062297058105,0.2890625,24.35
1581190598,6.767681880187988,0.2744140625,24.63
1581190662,6.771205796813965,0.2744140625,24.88
1581190726,6.772967755126953,0.27587890625,25.07
1581190790,6.781777546691894,0.2822265625,25.14
1581190854,6.780015588378906,0.30126953125,25.21
1581190918,6.785301463317871,0.28515625,25.31
1581190982,6.783539505004883,0.29833984375,25.59
1581191046,6.788825379943847,0.31640625,25.92
1581191110,6.788825379943847,0.306640625,26.17
1581191174,6.788825379943847,0.27587890625,26.31
1581191238,6.799397129821777,0.31298828125,26.56
1581191302,6.804683004760742,0.29052734375,26.76
1581191366,6.8205406295776365,0.294921875,27.01
1581191430,6.862827629089355,0.271484375,27.35
1581191494,6.880447212219238,0.271484375,27.47
1581191558,6.827588462829589,0.2822265625,27.59
1581191622,6.861065670776367,0.2734375,27.89
1581191686,6.871637420654297,0.27099609375,27.8
1581191750,6.834636296081543,0.27099609375,27.75
1581191814,6.8205406295776365,0.2705078125,27.94
1581191878,6.801159088134765,0.29296875,27.81
1581191942,6.855779795837402,0.2705078125,27.73
1581192006,6.936829878234863,0.27392578125,27.78
1581192070,6.95973533630371,0.26953125,27.9
1581192134,6.906876586914063,0.26953125,27.93
1581192198,6.875161337280273,0.2978515625,28.13
1581192262,6.908638545227051,0.26904296875,28.22
1581192326,6.943877711486817,0.2900390625,28.36
1581192390,6.871637420654297,0.28271484375,28.55
1581192454,6.846970004272461,0.3017578125,28.72
1581192518,6.81701671295166,0.3134765625,28.76
1581192582,6.80644496307373,0.314453125,28.79
1581192646,6.81701671295166,0.3134765625,28.9
1581192710,6.8681135040283205,0.3125,29.18
1581192774,6.887495045471192,0.31103515625,29.43
1581192838,6.8769232955932615,0.3115234375,29.73
1581192902,6.827588462829589,0.3115234375,30.0
1581192966,6.829350421142578,0.310546875,30.13
