time,Node_Voltage_Min,Node_Voltage_Max,Node_Voltage_Avg
1585358484,3.3040000000000003,3.512,3.364
1585359376,3.3040000000000003,3.512,3.38
1585359434,3.3040000000000003,3.512,3.376
1585359620,3.3040000000000003,3.512,3.408
1585359922,3.3040000000000003,3.512,3.4
1585359980,3.3040000000000003,3.512,3.396
1585360095,3.3040000000000003,3.512,3.464
1585360153,3.3040000000000003,3.512,3.476
1585360224,3.3040000000000003,3.512,3.42
1585360282,3.3040000000000003,3.512,3.392
1585360340,3.3040000000000003,3.512,3.404
1585360397,3.3040000000000003,3.512,3.436
1585360455,3.3040000000000003,3.512,3.44
1585360512,3.3040000000000003,3.512,3.404
1585360584,3.3040000000000003,3.512,3.384
1585360642,3.3040000000000003,3.512,3.4
1585360699,3.3040000000000003,3.512,3.424
1585360757,3.3040000000000003,3.512,3.396
1585360872,3.3040000000000003,3.512,3.36
1585363820,3.3040000000000003,3.512,3.348
1585363877,3.3040000000000003,3.512,3.356
1585363935,3.3040000000000003,3.512,3.352
1585363992,3.3040000000000003,3.512,3.344
1585364064,3.3040000000000003,3.512,3.344
1585364122,3.3040000000000003,3.512,3.344
1585364294,3.3040000000000003,3.512,3.348
1585365862,3.3040000000000003,3.512,3.472
1585365919,3.3040000000000003,3.512,3.44
1585365977,3.3040000000000003,3.512,3.408
1585366034,3.3040000000000003,3.512,3.388
1585366092,3.3040000000000003,3.512,3.392
1585366164,3.3040000000000003,3.512,3.38
1585366221,3.3040000000000003,3.512,3.38
1585366279,3.3040000000000003,3.512,3.376
1585366336,3.3040000000000003,3.512,3.36
1585366394,3.3040000000000003,3.512,3.348
1585366451,3.3040000000000003,3.512,3.344
1585366523,3.3040000000000003,3.512,3.34
1585366581,3.3040000000000003,3.512,3.336
1585366638,3.3040000000000003,3.512,3.332
1585366696,3.3040000000000003,3.512,3.332
1585366754,3.3040000000000003,3.512,3.332
1585366811,3.3040000000000003,3.512,3.3280000000000003
1585371744,3.3040000000000003,3.512,3.468
1585371801,3.3040000000000003,3.512,3.452
1585371859,3.3040000000000003,3.512,3.416
1585371916,3.3040000000000003,3.512,3.392
1585371974,3.3040000000000003,3.512,3.38
1585372031,3.3040000000000003,3.512,3.364
1585372103,3.3040000000000003,3.512,3.352
1585372161,3.3040000000000003,3.512,3.344
1585372218,3.3040000000000003,3.512,3.34
1585372276,3.3040000000000003,3.512,3.336
1585372333,3.3040000000000003,3.512,3.332
1585372391,3.3040000000000003,3.512,3.332
1585372463,3.3040000000000003,3.512,3.332
1585372520,3.3040000000000003,3.512,3.3280000000000003
1585372578,3.3040000000000003,3.512,3.3280000000000003
1585372635,3.3040000000000003,3.512,3.3280000000000003
1585372693,3.3040000000000003,3.512,3.3280000000000003
1585376590,3.3040000000000003,3.512,3.396
1585376720,3.3040000000000003,3.512,3.416
1585376777,3.3040000000000003,3.512,3.396
1585376835,3.3040000000000003,3.512,3.42
1585376892,3.3040000000000003,3.512,3.444
1585376964,3.3040000000000003,3.512,3.452
1585377611,3.3040000000000003,3.512,3.392
1585377683,3.3040000000000003,3.512,3.372
1585377741,3.3040000000000003,3.512,3.36
1585377798,3.3040000000000003,3.512,3.348
1585377856,3.3040000000000003,3.512,3.344
1585377913,3.3040000000000003,3.512,3.34
1585377971,3.3040000000000003,3.512,3.336
1585378043,3.3040000000000003,3.512,3.332
1585378100,3.3040000000000003,3.512,3.332
1585378158,3.3040000000000003,3.512,3.3280000000000003
1585378215,3.3040000000000003,3.512,3.3280000000000003
1585378273,3.3040000000000003,3.512,3.3280000000000003
1585378330,3.3040000000000003,3.512,3.3280000000000003
1585378402,3.3040000000000003,3.512,3.3280000000000003
1585378460,3.3040000000000003,3.512,3.3280000000000003
1585382472,3.3040000000000003,3.512,3.372
1585382544,3.3040000000000003,3.512,3.364
1585382602,3.3040000000000003,3.512,3.36
1585382659,3.3040000000000003,3.512,3.364
1585382832,3.3040000000000003,3.512,3.36
1585383623,3.3040000000000003,3.512,3.3280000000000003
1585383680,3.3040000000000003,3.512,3.3280000000000003
1585383738,3.3040000000000003,3.512,3.3240000000000003
1585383795,3.3040000000000003,3.512,3.3240000000000003
1585383853,3.3040000000000003,3.512,3.3240000000000003
1585383910,3.3040000000000003,3.512,3.3240000000000003
1585383982,3.3040000000000003,3.512,3.3240000000000003
1585388484,3.3040000000000003,3.512,3.36
1585388541,3.3040000000000003,3.512,3.356
1585400363,3.3040000000000003,3.512,3.336
1585400478,3.3040000000000003,3.512,3.332
1585400535,3.3040000000000003,3.512,3.332
1585404864,3.3040000000000003,3.512,3.364
1585406058,3.3040000000000003,3.512,3.332
1585406115,3.3040000000000003,3.512,3.332
1585406230,3.3040000000000003,3.512,3.3280000000000003
1585406302,3.3040000000000003,3.512,3.3280000000000003
1585406360,3.3040000000000003,3.512,3.3280000000000003
1585406417,3.3040000000000003,3.512,3.3280000000000003
1585406475,3.3040000000000003,3.512,3.3240000000000003
1585410617,3.3040000000000003,3.512,3.372
1585410674,3.3040000000000003,3.512,3.364
1585410732,3.3040000000000003,3.512,3.356
1585410861,3.3040000000000003,3.512,3.34
1585410919,3.3040000000000003,3.512,3.336
1585410976,3.3040000000000003,3.512,3.336
1585411034,3.3040000000000003,3.512,3.336
1585413263,3.3040000000000003,3.512,3.3120000000000003
1585413320,3.3040000000000003,3.512,3.3120000000000003
1585416384,3.3040000000000003,3.512,3.372
1585416441,3.3040000000000003,3.512,3.368
1585416499,3.3040000000000003,3.512,3.368
1585416556,3.3040000000000003,3.512,3.372
1585416614,3.3040000000000003,3.512,3.376
1585416671,3.3040000000000003,3.512,3.376
1585416743,3.3040000000000003,3.512,3.372
1585416801,3.3040000000000003,3.512,3.368
1585416858,3.3040000000000003,3.512,3.352
1585418656,3.3040000000000003,3.512,3.3200000000000003
1585418771,3.3040000000000003,3.512,3.3160000000000003
1585418843,3.3040000000000003,3.512,3.3160000000000003
1585418900,3.3040000000000003,3.512,3.3160000000000003
1585418958,3.3040000000000003,3.512,3.3160000000000003
1585419015,3.3040000000000003,3.512,3.3160000000000003
1585419073,3.3040000000000003,3.512,3.3160000000000003
1585419131,3.3040000000000003,3.512,3.3160000000000003
1585419202,3.3040000000000003,3.512,3.336
1585422251,3.3040000000000003,3.512,3.368
1585422323,3.3040000000000003,3.512,3.356
1585422381,3.3040000000000003,3.512,3.364
1585422438,3.3040000000000003,3.512,3.356
1585422496,3.3040000000000003,3.512,3.352
1585422553,3.3040000000000003,3.512,3.368
1585422611,3.3040000000000003,3.512,3.376
1585422683,3.3040000000000003,3.512,3.356
1585422740,3.3040000000000003,3.512,3.344
1585424538,3.3040000000000003,3.512,3.3160000000000003
1585424596,3.3040000000000003,3.512,3.3160000000000003
1585424711,3.3040000000000003,3.512,3.3160000000000003
1585424782,3.3040000000000003,3.512,3.3160000000000003
1585424898,3.3040000000000003,3.512,3.34
1585424955,3.3040000000000003,3.512,3.352
1585425013,3.3040000000000003,3.512,3.352
1585427184,3.3040000000000003,3.512,3.376
1585427242,3.3040000000000003,3.512,3.364
1585427299,3.3040000000000003,3.512,3.352
1585427357,3.3040000000000003,3.512,3.356
1585427414,3.3040000000000003,3.512,3.368
1585427472,3.3040000000000003,3.512,3.38
1585427601,3.3040000000000003,3.512,3.38
1585428191,3.3040000000000003,3.512,3.36
1585428263,3.3040000000000003,3.512,3.348
1585428320,3.3040000000000003,3.512,3.352
1585428378,3.3040000000000003,3.512,3.34
1585428435,3.3040000000000003,3.512,3.336
1585428493,3.3040000000000003,3.512,3.336
1585430722,3.3040000000000003,3.512,3.336
1585430780,3.3040000000000003,3.512,3.348
1585430837,3.3040000000000003,3.512,3.336
1585431024,3.3040000000000003,3.512,3.352
1585432879,3.3040000000000003,3.512,3.364
1585432937,3.3040000000000003,3.512,3.372
1585432994,3.3040000000000003,3.512,3.376
1585433052,3.3040000000000003,3.512,3.38
1585433124,3.3040000000000003,3.512,3.384
1585433181,3.3040000000000003,3.512,3.388
1585433239,3.3040000000000003,3.512,3.384
1585433296,3.3040000000000003,3.512,3.38
1585433354,3.3040000000000003,3.512,3.376
1585433412,3.3040000000000003,3.512,3.388
1585434016,3.3040000000000003,3.512,3.356
1585434073,3.3040000000000003,3.512,3.348
1585434131,3.3040000000000003,3.512,3.34
1585434260,3.3040000000000003,3.512,3.332
1585434318,3.3040000000000003,3.512,3.332
1585434433,3.3040000000000003,3.512,3.3280000000000003
1585434562,3.3040000000000003,3.512,3.3280000000000003
1585436604,3.3040000000000003,3.512,3.356
1585436662,3.3040000000000003,3.512,3.356
1585438517,3.3040000000000003,3.512,3.444
1585438574,3.3040000000000003,3.512,3.404
1585438632,3.3040000000000003,3.512,3.4
1585438704,3.3040000000000003,3.512,3.428
1585438761,3.3040000000000003,3.512,3.416
1585438819,3.3040000000000003,3.512,3.384
1585438876,3.3040000000000003,3.512,3.368
1585438934,3.3040000000000003,3.512,3.36
1585438992,3.3040000000000003,3.512,3.364
1585439063,3.3040000000000003,3.512,3.384
1585439121,3.3040000000000003,3.512,3.416
1585439178,3.3040000000000003,3.512,3.428
1585439236,3.3040000000000003,3.512,3.436
1585439294,3.3040000000000003,3.512,3.424
1585439351,3.3040000000000003,3.512,3.392
1585442414,3.3040000000000003,3.512,3.344
1585442601,3.3040000000000003,3.512,3.364
1585442659,3.3040000000000003,3.512,3.352
1585442716,3.3040000000000003,3.512,3.352
1585442774,3.3040000000000003,3.512,3.352
1585442831,3.3040000000000003,3.512,3.352
1585442903,3.3040000000000003,3.512,3.348
1585443018,3.3040000000000003,3.512,3.356
1585443795,3.3040000000000003,3.512,3.36
1585444039,3.3040000000000003,3.512,3.38
1585444284,3.3040000000000003,3.512,3.432
1585444341,3.3040000000000003,3.512,3.448
1585444399,3.3040000000000003,3.512,3.456
1585444514,3.3040000000000003,3.512,3.496
1585444571,3.3040000000000003,3.512,3.448
1585444643,3.3040000000000003,3.512,3.408
1585444701,3.3040000000000003,3.512,3.408
1585444758,3.3040000000000003,3.512,3.4
1585444816,3.3040000000000003,3.512,3.392
1585444874,3.3040000000000003,3.512,3.38
1585444931,3.3040000000000003,3.512,3.38
1585445003,3.3040000000000003,3.512,3.408
1585445060,3.3040000000000003,3.512,3.444
1585445176,3.3040000000000003,3.512,3.416
1585445233,3.3040000000000003,3.512,3.392
1585445363,3.3040000000000003,3.512,3.36
1585448239,3.3040000000000003,3.512,3.376
1585448296,3.3040000000000003,3.512,3.376
1585448354,3.3040000000000003,3.512,3.36
1585448411,3.3040000000000003,3.512,3.36
1585448483,3.3040000000000003,3.512,3.368
1585448541,3.3040000000000003,3.512,3.352
1585448598,3.3040000000000003,3.512,3.36
1585448656,3.3040000000000003,3.512,3.364
1585448771,3.3040000000000003,3.512,3.352
1585450281,3.3040000000000003,3.512,3.38
1585450338,3.3040000000000003,3.512,3.38
1585450396,3.3040000000000003,3.512,3.412
1585450511,3.3040000000000003,3.512,3.444
1585450583,3.3040000000000003,3.512,3.412
1585450640,3.3040000000000003,3.512,3.384
1585450698,3.3040000000000003,3.512,3.4
1585450755,3.3040000000000003,3.512,3.42
1585450813,3.3040000000000003,3.512,3.42
1585450870,3.3040000000000003,3.512,3.404
1585450942,3.3040000000000003,3.512,3.38
1585451000,3.3040000000000003,3.512,3.364
1585451057,3.3040000000000003,3.512,3.352
1585451115,3.3040000000000003,3.512,3.344
1585451172,3.3040000000000003,3.512,3.34
1585451244,3.3040000000000003,3.512,3.336
1585454178,3.3040000000000003,3.512,3.376
1585454351,3.3040000000000003,3.512,3.352
1585454423,3.3040000000000003,3.512,3.356
1585454480,3.3040000000000003,3.512,3.352
1585456163,3.3040000000000003,3.512,3.448
1585456220,3.3040000000000003,3.512,3.432
1585456278,3.3040000000000003,3.512,3.408
1585456335,3.3040000000000003,3.512,3.436
1585456393,3.3040000000000003,3.512,3.452
1585456450,3.3040000000000003,3.512,3.456
1585456522,3.3040000000000003,3.512,3.428
1585456580,3.3040000000000003,3.512,3.396
1585456637,3.3040000000000003,3.512,3.376
1585456695,3.3040000000000003,3.512,3.364
1585456752,3.3040000000000003,3.512,3.352
1585456882,3.3040000000000003,3.512,3.34
1585456939,3.3040000000000003,3.512,3.336
1585456997,3.3040000000000003,3.512,3.332
1585457054,3.3040000000000003,3.512,3.332
1585460664,3.3040000000000003,3.512,3.356
1585460837,3.3040000000000003,3.512,3.364
1585460894,3.3040000000000003,3.512,3.376
1585460952,3.3040000000000003,3.512,3.38
1585461024,3.3040000000000003,3.512,3.372
1585461081,3.3040000000000003,3.512,3.356
1585461139,3.3040000000000003,3.512,3.372
1585461196,3.3040000000000003,3.512,3.38
1585461254,3.3040000000000003,3.512,3.388
1585461311,3.3040000000000003,3.512,3.4
1585461383,3.3040000000000003,3.512,3.392
1585462160,3.3040000000000003,3.512,3.368
1585462217,3.3040000000000003,3.512,3.356
1585462275,3.3040000000000003,3.512,3.348
1585462332,3.3040000000000003,3.512,3.34
1585462404,3.3040000000000003,3.512,3.336
1585462462,3.3040000000000003,3.512,3.332
1585462519,3.3040000000000003,3.512,3.332
1585462577,3.3040000000000003,3.512,3.332
1585462634,3.3040000000000003,3.512,3.3280000000000003
1585462692,3.3040000000000003,3.512,3.3280000000000003
1585462764,3.3040000000000003,3.512,3.3280000000000003
1585462821,3.3040000000000003,3.512,3.3280000000000003
1585462879,3.3040000000000003,3.512,3.3280000000000003
1585462936,3.3040000000000003,3.512,3.3280000000000003
1585466834,3.3040000000000003,3.512,3.392
1585466891,3.3040000000000003,3.512,3.408
1585466963,3.3040000000000003,3.512,3.424
1585467021,3.3040000000000003,3.512,3.44
1585467078,3.3040000000000003,3.512,3.436
1585467193,3.3040000000000003,3.512,3.388
1585467251,3.3040000000000003,3.512,3.412
1585467912,3.3040000000000003,3.512,3.348
1585467984,3.3040000000000003,3.512,3.344
1585468042,3.3040000000000003,3.512,3.34
1585468099,3.3040000000000003,3.512,3.336
1585468157,3.3040000000000003,3.512,3.332
1585468214,3.3040000000000003,3.512,3.332
1585468272,3.3040000000000003,3.512,3.3280000000000003
1585468344,3.3040000000000003,3.512,3.3280000000000003
1585468401,3.3040000000000003,3.512,3.3280000000000003
1585468459,3.3040000000000003,3.512,3.3280000000000003
1585472903,3.3040000000000003,3.512,3.452
1585484724,3.3040000000000003,3.512,3.368
1585484839,3.3040000000000003,3.512,3.348
1585485012,3.3040000000000003,3.512,3.336
1585489283,3.3040000000000003,3.512,3.432
1585489513,3.3040000000000003,3.512,3.412
1585489571,3.3040000000000003,3.512,3.412
1585490534,3.3040000000000003,3.512,3.344
1585490592,3.3040000000000003,3.512,3.34
1585490664,3.3040000000000003,3.512,3.336
1585490721,3.3040000000000003,3.512,3.332
1585490779,3.3040000000000003,3.512,3.332
1585490836,3.3040000000000003,3.512,3.3280000000000003
1585490894,3.3040000000000003,3.512,3.3280000000000003
1585490951,3.3040000000000003,3.512,3.3280000000000003
1585491023,3.3040000000000003,3.512,3.3280000000000003
1585495150,3.3040000000000003,3.512,3.4
1585495222,3.3040000000000003,3.512,3.396
1585495280,3.3040000000000003,3.512,3.408
1585495337,3.3040000000000003,3.512,3.424
1585495524,3.3040000000000003,3.512,3.376
1585495582,3.3040000000000003,3.512,3.376
1585500730,3.3040000000000003,3.512,3.364
1585500802,3.3040000000000003,3.512,3.364
1585500860,3.3040000000000003,3.512,3.364
1585500917,3.3040000000000003,3.512,3.364
1585500975,3.3040000000000003,3.512,3.372
1585501032,3.3040000000000003,3.512,3.376
1585501104,3.3040000000000003,3.512,3.38
1585501162,3.3040000000000003,3.512,3.38
1585501219,3.3040000000000003,3.512,3.384
1585501277,3.3040000000000003,3.512,3.376
1585501334,3.3040000000000003,3.512,3.368
1585501392,3.3040000000000003,3.512,3.356
1585501464,3.3040000000000003,3.512,3.352
1585503204,3.3040000000000003,3.512,3.3200000000000003
1585503319,3.3040000000000003,3.512,3.3160000000000003
1585503492,3.3040000000000003,3.512,3.3120000000000003
1585506612,3.3040000000000003,3.512,3.392
1585506684,3.3040000000000003,3.512,3.424
1585506742,3.3040000000000003,3.512,3.452
1585506799,3.3040000000000003,3.512,3.452
1585506857,3.3040000000000003,3.512,3.452
1585506914,3.3040000000000003,3.512,3.46
1585506972,3.3040000000000003,3.512,3.46
1585507044,3.3040000000000003,3.512,3.44
1585507101,3.3040000000000003,3.512,3.424
1585507159,3.3040000000000003,3.512,3.4
1585507216,3.3040000000000003,3.512,3.376
1585507274,3.3040000000000003,3.512,3.364
1585509201,3.3040000000000003,3.512,3.3200000000000003
1585509259,3.3040000000000003,3.512,3.3200000000000003
1585509374,3.3040000000000003,3.512,3.344
1585509431,3.3040000000000003,3.512,3.352
1585511531,3.3040000000000003,3.512,3.4
1585511603,3.3040000000000003,3.512,3.368
1585511660,3.3040000000000003,3.512,3.36
1585511718,3.3040000000000003,3.512,3.376
1585511775,3.3040000000000003,3.512,3.392
1585511833,3.3040000000000003,3.512,3.412
1585511890,3.3040000000000003,3.512,3.4
1585511962,3.3040000000000003,3.512,3.384
1585512020,3.3040000000000003,3.512,3.376
1585512495,3.3040000000000003,3.512,3.432
1585512552,3.3040000000000003,3.512,3.4
1585512624,3.3040000000000003,3.512,3.392
1585512681,3.3040000000000003,3.512,3.42
1585512739,3.3040000000000003,3.512,3.396
1585512797,3.3040000000000003,3.512,3.388
1585512854,3.3040000000000003,3.512,3.384
1585512912,3.3040000000000003,3.512,3.364
1585513041,3.3040000000000003,3.512,3.344
1585515083,3.3040000000000003,3.512,3.3240000000000003
1585515141,3.3040000000000003,3.512,3.34
1585515198,3.3040000000000003,3.512,3.348
1585517298,3.3040000000000003,3.512,3.352
1585517413,3.3040000000000003,3.512,3.376
1585517470,3.3040000000000003,3.512,3.38
1585517542,3.3040000000000003,3.512,3.38
1585517600,3.3040000000000003,3.512,3.384
1585517657,3.3040000000000003,3.512,3.384
1585517715,3.3040000000000003,3.512,3.38
1585517772,3.3040000000000003,3.512,3.38
1585517844,3.3040000000000003,3.512,3.38
1585517902,3.3040000000000003,3.512,3.372
1585517959,3.3040000000000003,3.512,3.356
1585518017,3.3040000000000003,3.512,3.368
1585518074,3.3040000000000003,3.512,3.388
1585518376,3.3040000000000003,3.512,3.396
1585518492,3.3040000000000003,3.512,3.396
1585518563,3.3040000000000003,3.512,3.372
1585518621,3.3040000000000003,3.512,3.36
1585518678,3.3040000000000003,3.512,3.348
1585521080,3.3040000000000003,3.512,3.36
1585521138,3.3040000000000003,3.512,3.372
1585521195,3.3040000000000003,3.512,3.368
1585521253,3.3040000000000003,3.512,3.352
1585522935,3.3040000000000003,3.512,3.408
1585522993,3.3040000000000003,3.512,3.392
1585523050,3.3040000000000003,3.512,3.4
1585523122,3.3040000000000003,3.512,3.408
1585523180,3.3040000000000003,3.512,3.384
1585523237,3.3040000000000003,3.512,3.368
1585523295,3.3040000000000003,3.512,3.364
1585523352,3.3040000000000003,3.512,3.372
1585523424,3.3040000000000003,3.512,3.384
1585523482,3.3040000000000003,3.512,3.392
1585523539,3.3040000000000003,3.512,3.412
1585523597,3.3040000000000003,3.512,3.452
1585523654,3.3040000000000003,3.512,3.46
1585523712,3.3040000000000003,3.512,3.42
1585523784,3.3040000000000003,3.512,3.392
1585523841,3.3040000000000003,3.512,3.404
1585523956,3.3040000000000003,3.512,3.444
1585524373,3.3040000000000003,3.512,3.336
1585524431,3.3040000000000003,3.512,3.332
1585524503,3.3040000000000003,3.512,3.332
1585526833,3.3040000000000003,3.512,3.3280000000000003
1585526905,3.3040000000000003,3.512,3.332
1585526962,3.3040000000000003,3.512,3.332
1585527020,3.3040000000000003,3.512,3.344
1585527077,3.3040000000000003,3.512,3.344
1585527135,3.3040000000000003,3.512,3.344
1585527192,3.3040000000000003,3.512,3.356
1585527264,3.3040000000000003,3.512,3.364
1585527379,3.3040000000000003,3.512,3.34
1585527437,3.3040000000000003,3.512,3.34
1585528400,3.3040000000000003,3.512,3.376
1585528458,3.3040000000000003,3.512,3.376
1585528760,3.3040000000000003,3.512,3.356
1585528817,3.3040000000000003,3.512,3.364
1585528932,3.3040000000000003,3.512,3.38
1585529004,3.3040000000000003,3.512,3.388
1585529062,3.3040000000000003,3.512,3.388
1585529119,3.3040000000000003,3.512,3.388
1585529177,3.3040000000000003,3.512,3.388
1585529234,3.3040000000000003,3.512,3.38
1585529292,3.3040000000000003,3.512,3.372
1585529364,3.3040000000000003,3.512,3.36
1585529421,3.3040000000000003,3.512,3.352
1585529479,3.3040000000000003,3.512,3.352
1585529536,3.3040000000000003,3.512,3.348
1585529594,3.3040000000000003,3.512,3.344
1585529651,3.3040000000000003,3.512,3.34
1585532715,3.3040000000000003,3.512,3.336
1585532772,3.3040000000000003,3.512,3.336
1585532844,3.3040000000000003,3.512,3.348
1585532902,3.3040000000000003,3.512,3.344
1585532959,3.3040000000000003,3.512,3.344
1585533017,3.3040000000000003,3.512,3.336
1585533074,3.3040000000000003,3.512,3.336
1585533132,3.3040000000000003,3.512,3.34
1585534642,3.3040000000000003,3.512,3.364
1585534699,3.3040000000000003,3.512,3.372
1585534757,3.3040000000000003,3.512,3.368
1585534814,3.3040000000000003,3.512,3.368
1585534872,3.3040000000000003,3.512,3.368
1585534944,3.3040000000000003,3.512,3.364
1585535001,3.3040000000000003,3.512,3.368
1585535059,3.3040000000000003,3.512,3.372
1585535116,3.3040000000000003,3.512,3.364
1585535174,3.3040000000000003,3.512,3.364
1585535231,3.3040000000000003,3.512,3.376
1585535361,3.3040000000000003,3.512,3.356
1585535418,3.3040000000000003,3.512,3.344
1585535476,3.3040000000000003,3.512,3.34
1585535533,3.3040000000000003,3.512,3.336
1585535591,3.3040000000000003,3.512,3.332
1585535663,3.3040000000000003,3.512,3.332
1585535720,3.3040000000000003,3.512,3.332
1585540639,3.3040000000000003,3.512,3.376
1585540696,3.3040000000000003,3.512,3.364
1585540754,3.3040000000000003,3.512,3.344
1585540811,3.3040000000000003,3.512,3.34
1585540883,3.3040000000000003,3.512,3.34
1585540941,3.3040000000000003,3.512,3.344
1585540998,3.3040000000000003,3.512,3.348
1585541056,3.3040000000000003,3.512,3.336
1585541113,3.3040000000000003,3.512,3.332
1585541171,3.3040000000000003,3.512,3.332
1585541243,3.3040000000000003,3.512,3.3280000000000003
1585541300,3.3040000000000003,3.512,3.3280000000000003
1585541358,3.3040000000000003,3.512,3.3280000000000003
1585541415,3.3040000000000003,3.512,3.3280000000000003
1585541473,3.3040000000000003,3.512,3.3280000000000003
1585541530,3.3040000000000003,3.512,3.3240000000000003
1585541602,3.3040000000000003,3.512,3.3240000000000003
1585545442,3.3040000000000003,3.512,3.368
1585545557,3.3040000000000003,3.512,3.368
1585545615,3.3040000000000003,3.512,3.36
1585545672,3.3040000000000003,3.512,3.348
1585546578,3.3040000000000003,3.512,3.376
1585546636,3.3040000000000003,3.512,3.376
1585546693,3.3040000000000003,3.512,3.352
1585546751,3.3040000000000003,3.512,3.344
1585546823,3.3040000000000003,3.512,3.34
1585546880,3.3040000000000003,3.512,3.336
1585546938,3.3040000000000003,3.512,3.332
1585546995,3.3040000000000003,3.512,3.332
1585547053,3.3040000000000003,3.512,3.3280000000000003
1585547125,3.3040000000000003,3.512,3.3280000000000003
1585547182,3.3040000000000003,3.512,3.3280000000000003
1585547240,3.3040000000000003,3.512,3.3280000000000003
1585547297,3.3040000000000003,3.512,3.3280000000000003
1585547355,3.3040000000000003,3.512,3.3240000000000003
1585551497,3.3040000000000003,3.512,3.384
1585551554,3.3040000000000003,3.512,3.384
1585551612,3.3040000000000003,3.512,3.376
1585551683,3.3040000000000003,3.512,3.368
1585551741,3.3040000000000003,3.512,3.352
1585552331,3.3040000000000003,3.512,3.352
1585552402,3.3040000000000003,3.512,3.344
1585552460,3.3040000000000003,3.512,3.34
1585552518,3.3040000000000003,3.512,3.336
1585552575,3.3040000000000003,3.512,3.332
1585552633,3.3040000000000003,3.512,3.332
1585552705,3.3040000000000003,3.512,3.3280000000000003
1585552762,3.3040000000000003,3.512,3.3280000000000003
1585552820,3.3040000000000003,3.512,3.3280000000000003
1585552877,3.3040000000000003,3.512,3.3280000000000003
1585557379,3.3040000000000003,3.512,3.368
1585557436,3.3040000000000003,3.512,3.364
1585569258,3.3040000000000003,3.512,3.364
1585569315,3.3040000000000003,3.512,3.352
1585574953,3.3040000000000003,3.512,3.336
1585575025,3.3040000000000003,3.512,3.332
1585575082,3.3040000000000003,3.512,3.332
1585575197,3.3040000000000003,3.512,3.3280000000000003
1585575255,3.3040000000000003,3.512,3.3280000000000003
1585575312,3.3040000000000003,3.512,3.3280000000000003
1585575384,3.3040000000000003,3.512,3.3280000000000003
1585575442,3.3040000000000003,3.512,3.3280000000000003
1585579396,3.3040000000000003,3.512,3.372
1585579454,3.3040000000000003,3.512,3.376
1585579511,3.3040000000000003,3.512,3.384
1585579583,3.3040000000000003,3.512,3.388
1585579641,3.3040000000000003,3.512,3.38
1585579698,3.3040000000000003,3.512,3.376
1585579756,3.3040000000000003,3.512,3.364
1585579813,3.3040000000000003,3.512,3.356
1585585221,3.3040000000000003,3.512,3.396
1585585278,3.3040000000000003,3.512,3.404
1585585336,3.3040000000000003,3.512,3.416
1585585393,3.3040000000000003,3.512,3.428
1585585451,3.3040000000000003,3.512,3.452
1585585523,3.3040000000000003,3.512,3.484
1585585580,3.3040000000000003,3.512,3.476
1585585638,3.3040000000000003,3.512,3.424
1585585695,3.3040000000000003,3.512,3.392
1585585753,3.3040000000000003,3.512,3.376
1585585811,3.3040000000000003,3.512,3.372
1585587551,3.3040000000000003,3.512,3.3240000000000003
1585587623,3.3040000000000003,3.512,3.3240000000000003
1585587738,3.3040000000000003,3.512,3.3200000000000003
1585587795,3.3040000000000003,3.512,3.3200000000000003
1585587853,3.3040000000000003,3.512,3.3160000000000003
1585587925,3.3040000000000003,3.512,3.3160000000000003
1585587982,3.3040000000000003,3.512,3.3160000000000003
1585591218,3.3040000000000003,3.512,3.404
1585591275,3.3040000000000003,3.512,3.412
1585591333,3.3040000000000003,3.512,3.408
1585591391,3.3040000000000003,3.512,3.384
1585591462,3.3040000000000003,3.512,3.372
1585591520,3.3040000000000003,3.512,3.376
1585591635,3.3040000000000003,3.512,3.356
1585593433,3.3040000000000003,3.512,3.3200000000000003
1585593490,3.3040000000000003,3.512,3.3200000000000003
1585593562,3.3040000000000003,3.512,3.3200000000000003
1585593620,3.3040000000000003,3.512,3.3200000000000003
1585593677,3.3040000000000003,3.512,3.3200000000000003
1585593735,3.3040000000000003,3.512,3.3200000000000003
1585593792,3.3040000000000003,3.512,3.3160000000000003
1585596079,3.3040000000000003,3.512,3.364
1585596136,3.3040000000000003,3.512,3.364
1585596194,3.3040000000000003,3.512,3.368
1585596251,3.3040000000000003,3.512,3.372
1585596323,3.3040000000000003,3.512,3.368
1585596381,3.3040000000000003,3.512,3.368
1585596438,3.3040000000000003,3.512,3.368
1585596496,3.3040000000000003,3.512,3.356
1585596553,3.3040000000000003,3.512,3.36
1585597100,3.3040000000000003,3.512,3.352
1585597158,3.3040000000000003,3.512,3.364
1585597215,3.3040000000000003,3.512,3.372
1585597273,3.3040000000000003,3.512,3.372
1585597344,3.3040000000000003,3.512,3.372
1585597402,3.3040000000000003,3.512,3.356
1585597460,3.3040000000000003,3.512,3.344
1585599502,3.3040000000000003,3.512,3.3240000000000003
1585599674,3.3040000000000003,3.512,3.348
1585599732,3.3040000000000003,3.512,3.356
1585601774,3.3040000000000003,3.512,3.36
1585601832,3.3040000000000003,3.512,3.372
1585601903,3.3040000000000003,3.512,3.376
1585601961,3.3040000000000003,3.512,3.368
1585602018,3.3040000000000003,3.512,3.364
1585602076,3.3040000000000003,3.512,3.376
1585602134,3.3040000000000003,3.512,3.372
1585602191,3.3040000000000003,3.512,3.364
1585602263,3.3040000000000003,3.512,3.352
